chunk_id,chunk_string,source,metadata_tags
red_flags_2_0059,(0.9 –1.0) Shaw 2020 [ 63] Intravenous drug use 12.1 98.2 6.9 (2.5 –19.4) 0.9 (0.8 –1.0) Shaw 2020 [ 63] Acute urinary retention or overflow incontinence 15.2 97.6 6.4 (2.6 –15.7) 0.9 (0.8 –0.1) Shaw 2020 [ 63] Anal tone loss or faecal incontinence 9.1 98.6 6.3 (1.9 –20.8) 0.9 (0.8 –1) Shaw 2020 [ 63] Recent infection 18.2 96.0 4.5 (2.1 –9.9) 0.9 (0.7 –1) Shaw 2020 [ 63] Inflammatory arthritis or osteoporosis fracture 30.3 93.4 4.6 (2.6 –8.1) 0.8 (0.6 –0.9) Shaw 2020 [ 63] Constant progressive non-mechanical pain 3.0 99.3 4.2 (0.5 –33.1) 1.0 (0.9 –1) Shaw 2020 [ 63] Immune suppression 12.1 96.0 3.0 (1.1 –7.9) 0.9 (0.8 –1) Shaw 2020 [ 63] Prolonged use of corticosteroids 12.1 96.9 3.9 (1.5 –10.5) 0.9 (0.8 –1) Shaw 2020 [ 63] History of trauma (major in young/minor in elderly) 27.3 90.7 2.9 (1.6 –5.3) 0.8 (0.7 –1) Shaw 2020 [ 63] Urinary symptoms 27.3 88.7 2.4 (1.4 –4.3) 0.8 (0.7 –1) Shaw 2020 [ 63] Insidious onset 6.1 97.2 2.2 (0.5 –8.8) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Anticoagulated 9.1 95.4 2.0 (0.6 –6.0) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Fever 3.0 98.5 2.0 (0.3 –14.4) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Central spine tenderness 18.2 90.7 2.0 (0.9 –4.1) 0.9 (0.8 –1.1) Shaw 2020 [ 63],title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=59;chunk_method=pypdf
red_flags_2_0060,"History of cancer 15.2 92.1 1.9 (0.8 –4.5) 0.9 (0.8 –1.1) Shaw 2020 [ 63] Progressive motor weakness in legs or gait disturbances 3.0 98.4 1.8 (0.3 –13.4) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Known nephrolithiasis or abdominal aortic aneurysm 6.1 95.6 1.4 (0.3 –5.4) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Age < 20 and over 55 3.0 97.5 1.2 (0.2 –8.8) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Spinal instrumentation 3.0 97.2 1.1 (0.2 –7.8) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Recent spinal procedure 3.0 97.3 1.1 (0.2 –8.1) 1.0 (0.9 –1.1) Shaw 2020 [ 63] Flank pain 9.1 87.1 0.7 (0.2 –2.1) 1.0 (0.9 –1.2) Shaw 2020 [ 63] Thoracic/chest/abdominal pain 3.0 94.1 0.5 (0.1 –3.6) 1.0 (1.0 –1.1) Shaw 2020 [ 63] Unexplained weight loss 1.1 99.9 9.2 (0.8 –100.6) 1.0 (1.0 –1.0) Shaw 2020 [ 63] Writhing in pain 5.0 99.3 6.9 (2.5 –19.9) 1.0 (0.9 –1.0) Shaw 2020 [ 63] Iritis, skin rashes (psoriasis), colitis, urethral discharge 1.7 99.6 4.6 (0.9 –22.6) 1.0 (1.0 –1.0) Shaw 2020 [ 63] Systemically unwell 62.0 84.2 2.8 (0.7 –11.4) 1.0 (1.0 –1.0) Shaw 2020 [ 63] Pregnancy 0.6 99.8 2.3 (0.2 –25.2) 1.0 (1.0 –1.0) Shaw 2020 [ 63] Age over 70 years 34.6 76.0 1.4 (1.1 –1.8) 0.9 (0.8 –1.0) Shaw 2020 [ 63] Sensory level (altered sensation",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=60;chunk_method=pypdf
red_flags_2_0061,trunk down) 0.6 97.9 0.3 (0.0 –2.0) 1.0 (1.0 –1.0) Shaw 2020 [ 63] Known spinal Paget ’s disease 0 99.9 0.0 1.0 Shaw 2020 [ 63] Herpes zoster rash 1.1 100 – 1.0 (1.0 –1.0) Shaw 2020 [ 63] Gradual onset before age 40 0 99.6 0.0 1.0 Shaw 2020 [ 63] Tried bed rest but no relief 0 99.8 0.0 1.0 Shaw 2020 [ 63] Morning back stiffness /C21 30 minutes 0 99.8 0.0 1.0 Sn: sensibility; Sp: specificity; LR þ: likelihood ratio positive; LR –: likelihood ratio negative. THE DIAGNOSTIC VALUE OF RED FLAGS 1201,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=61;chunk_method=pypdf
red_flags_2_0062,Table 9. Red Flags with more reliable diagnostic accuracy values. Author Red Flag Sn Sp LR þ LR– Fracture Enthoven 2016 [ 45] Age > 75 45% (0.28 –0.62) 85% (0.82 –0.88) 3.1 (2.0 –4.7) 0.6 (0.5 –0.9) Corticosteroids use 18% (05 –31%) 93% (91 –95%) 2.5 (1.1 –5.3) 0.90 (0.8 –1.0) Corticosteroids use 18% (05 –31%) 93% (91 –95%) 2.5 (1.1 –5.3) 0.90 (0.8 –1.0) History of trauma 21% (07 –35%) 97% (95 –98%) 6.2 (2.8 –13.5) 0.80 (0.5 –1.3) Percussion tenderness of the spine 21% (07 –35%) 81% (78 –84%) 1.1 (0.6 –2.2) 1.0 (0.8 –1.2) Severe disability 30% (14 –46%) 87% (84 –90%) 2.3 (1.3 –4.2) 0.8 (0.6 –1.0) Sudden decrease in height 9% (01 –19%) 97% (95 –98%) 2.9 (0.9 –9.4) 0.90 (0.8 –1.0) Henschke 2009 [ 50] Age > 70 50% 96% 11.0 (4.65 –19.48) 0.52 (0.23 –0.82) Corticosteroids use 25% 100% 48.5 (11.62 –165.22) 0.75 (0.41 –0.93) History of trauma 25% 98% 10.0 (2.76 –26.36) 0.77 (0.42 –0.95) Hsu 2003 [ 52] Abnormal neurological signs 41.4% 95.8% –– Back bruising 6.9% 98.6% –– Midline tenderness 62.1% 91.5% –– Palpable midline step 13.8% 100% –– Premkumar 2018 [ 28] Age > 70 39% 80% 1.55 (1.36 –1.76) 0.86 (0.82 –0.91) History of trauma 24.7% 88.6% 2.17 (1.86 –2.54) 0.84 (0.81 –0.89) Roman 2010,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=62;chunk_method=pypdf
red_flags_2_0063,[ 60] Age > 50 95% (83 –95%) 39% (38 –40%) 1.5 (1.3 –1.5) 0.14 (0.03 –0.45) Body mass index < 22 38% (24 –55%) 83% (82 –84%) 2.3 (1.4 –3.4) 0.74 (0.54 –0.91) Female gender 90% (76 –96%) 41% (41 –42%) 1.5 (1.3 –1.6) 0.26 (0.10 –0.60) Female gender 90% (76 –96%) 41% (41 –42%) 1.5 (1.3 –1.6) 0.26 (0.10 –0.60) No regular exercise 81% (65 –91%) 44% (43 –45%) 1.5 (1.2 –1.6) 0.43 (0.20 –0.80) Sitting decrease pain 29% (27 –32%) 81% (79 –83%) 1.6 (1.2 –1.9) 0.87 (0.82 –0.92) Tsiang 2019 [ 68] History of trauma 81.1% 79.1% –– Osteoporosis 81.1% 79.1% –– Serious spinal pathology Shaw 2020 [ 63] Acute urinary retention or overflow incontinence 15.2 97.6 6.4 (2.6 –15.7) 0.9 (0.8 –0.1) Age < 20 and over 55 3.0 97.5 1.2 (0.2 –8.8) 1.0 (0.9 –1.1) Age over 70 years 34.6 76.0 1.4 (1.1 –1.8) 0.9 (0.8 –1.0) Anal tone loss or faecal incontinence 9.1 98.6 6.3 (1.9 –20.8) 0.9 (0.8 –1) Anticoagulated 9.1 95.4 2.0 (0.6 –6.0) 1.0 (0.9 –1.1) Central spine tenderness 18.2 90.7 2.0 (0.9 –4.1) 0.9 (0.8 –1.1) Constant progressive non-mechanical pain 3.0 99.3 4.2 (0.5 –33.1) 1.0 (0.9 –1) Fever 3.0 98.5 2.0 (0.3 –14.4) 1.0 (0.9 –1.1) Flank pain 9.1 87.1 0.7 (0.2 –2.1) 1.0 (0.9 –1.2) Gradual onset before age 40 0,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=63;chunk_method=pypdf
red_flags_2_0064,"99.6 0.0 1.0 Herpes zoster rash 1.1 100 – 1.0 (1.0 –1.0) History of cancer 15.2 92.1 1.9 (0.8 –4.5) 0.9 (0.8 –1.1) History of trauma (major in young/minor in elderly) 27.3 90.7 2.9 (1.6 –5.3) 0.8 (0.7 –1) Immune suppression 12.1 96.0 3.0 (1.1 –7.9) 0.9 (0.8 –1) Inflammatory arthritis or osteoporosis fracture 30.3 93.4 4.6 (2.6 –8.1) 0.8 (0.6 –0.9) Insidious onset 6.1 97.2 2.2 (0.5 –8.8) 1.0 (0.9 –1.1) Intravenous drug use 12.1 98.2 6.9 (2.5 –19.4) 0.9 (0.8 –1.0) Iritis, skin rashes (psoriasis), colitis, urethral discharge 1.7 99.6 4.6 (0.9 –22.6) 1.0 (1.0 –1.0) Known nephrolithiasis or abdominal aortic aneurysm 6.1 95.6 1.4 (0.3 –5.4) 1.0 (0.9 –1.1) Known spinal Paget ’s disease 0 99.9 0.0 1.0 Morning back stiffness /C21 30 minutes 0 99.8 0.0 1.0 Pregnancy 0.6 99.8 2.3 (0.2 –25.2) 1.0 (1.0 –1.0) Progressive motor weakness in legs or gait disturbances 3.0 98.4 1.8 (0.3 –13.4) 1.0 (0.9 –1.1) Prolonged use of corticosteroids 12.1 96.9 3.9 (1.5 –10.5) 0.9 (0.8 –1) Recent infection 18.2 96.0 4.5 (2.1 –9.9) 0.9 (0.7 –1) Recent spinal procedure 3.0 97.3 1.1 (0.2 –8.1) 1.0 (0.9 –1.1) Saddle anaesthesia 9.1% 99.2% 11 (3.1 –39.6) 0.9 (0.8 –1.0) Sensory level (altered sensation trunk down)",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=64;chunk_method=pypdf
red_flags_2_0065,0.6 97.9 0.3 (0.0 –2.0) 1.0 (1.0 –1.0) Spinal instrumentation 3.0 97.2 1.1 (0.2 –7.8) 1.0 (0.9 –1.1) Systemically unwell 62.0 84.2 2.8 (0.7 –11.4) 1.0 (1.0 –1.0) TB history 3.0 99.7 9.8 (1.0 –91.4) 1.0 (0.9 –1.0) Thoracic/chest/abdominal pain 3.0 94.1 0.5 (0.1 –3.6) 1.0 (1.0 –1.1) Tried bed rest but no relief 0 99.8 0.0 1.0 Unexplained weight loss 1.1 99.9 9.2 (0.8 –100.6) 1.0 (1.0 –1.0) Urinary symptoms 27.3 88.7 2.4 (1.4 –4.3) 0.8 (0.7 –1) Writhing in pain 5.0 99.3 6.9 (2.5 –19.9) 1.0 (0.9 –1.0) Spinal malignancy Premkumar 2018 [ 28] Unexplained weight loss 8.2% 95.6% 1.87 (1.1 –3.17) 0.96 (0.92 –1.01) History of malignancy 32% 95.6% 7.25 (5.65 –9.3) 0.71 (0.64 –0.79) Tsiang 2019 [ 68] History of malignancy 91.7% 77.8% –– Cook 2011 [ 39] No pain during right side flexion 96% (88 –98) 4% (04 –05) 0.94 (0.85 –1.0) 1.0 (0.92 –1.0) No pain during left side flexion 96% (88 –98) 4% (03 –04) 0.99 (0.91 –1.0) 1.1 (0.37 –3.2) Donner-Banzhoff 2006 [ 43] Clinical judgment 50% 83% 2.95 0.6 Spinal infection Premkumar 2018 [ 28] Chills 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Fever 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Persistent night sweating 17.5% 86.1% 1.26 (0.85 –1.86),title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=65;chunk_method=pypdf
red_flags_2_0066,0.96 (0.88 –1.04) Recent infection 24.2% 97.4% 9.31 (6.63 –13.07) 0.78 (0.7 –0.86) Sweating 11.7% 93.2% 1.71 (1.04 –2.81) 0.95 (0.89 –1.01) Tsiang 2019 [ 68] Fever 12.5% 99.6% –– Fever patient reported 25% 97.6% –– (continued) 1202 F. MASELLI ET AL.,title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=66;chunk_method=pypdf
red_flags_2_0067,"pathologies. This is because they have grouped into wide cluster several conditions (e.g., fracture, infection, cancer, inflammatory spinal pathology, visceral, or systemic pathology). Concerning the internal validity of results, our systematic review has outlined a fairly good quality of the included studies, even if some methodological limitations were identified such as non-repre- sentative cohort of patients, uncomplete reporting of follow-ups data, heterogeneous set of RFs for the same pathologies, and miscellan- eous reference standards for RFs among studies. Upon the external validity, our results have been affected by two elements. First, the screening of RFs was performed mostly by physicians through a personal interview [ 40,44,50,51,65]o r administering a questionnaire [ 27,28,41,45,49]; therefore, this is not lined with the aim of informing any type of healthcare profes- sional as declared by our systematic review. Moreover, a limited number of studies have analysed the diagnostic accuracy of RFs, thus resizing their implementation in the clinical practice. Limitations This SR has several limits. First, we cannot rule-out a publication bias because the exclusion of",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=67;chunk_method=pypdf
red_flags_2_0068,"those papers published before 01 January 1999 [ 87]. However, we have screened seven databases and “grey” literature in order to make our search strategy sensi- tive and to improve the probability to retrieve the higher number of studies [ 29]. Moreover, we created a review protocol before the commencement of the review, but we did not submit such proto- col on the reference database (PROSPERO) [ 88]. Furthermore, we adopted the guidelines of the PRISMA statements to design the study and to guarantee a management methodology, relevance of results and clarity of optimal reporting [ 29]. Finally, only the 45% of primary studies have analysed the diagnostic accuracy of RFs due to the low prevalence of serious pathologies. Therefore, we decided to provide information concerning the clinical reliabil- ity of RFs only for signs and symptoms which diagnostic accuracy was reported. Conclusions Several clinical guidelines endorse RFs screening during the phys- ical examination of the patients, notwithstanding the lack of evi- dence in supporting the reliability of the majority of RFs commonly used in clinical practice. Despite the application of RFs as a self-contained screening tool, it",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=68;chunk_method=pypdf
red_flags_2_0069,"should not be supported because of the low informativeness in detecting a serious path- ology, the combination of multiple RFs showed higher diagnostic accuracy, proving to be a promising screening tool. In our system- atic review, we have analysed 40 primary studies concerning TLP identifying several RFs. Among them, only 30% have evaluated the combination of RFs. In order to develop a worthwhile diag- nostic tool for TLP, we have evaluated every available RFs, report- ing a list of their diagnostic accuracy values. Although many of these confirmed to be pointless, it is noteworthy highlighting the findings related to the scoring systems to detect PE, and the rela- tionship between CP and cardiovascular diseases, which have demonstrated good reliability. Despite our findings are promising, further primary studies related to the combination of multiple RFs are needed. Disclosure statement The authors declare that they have no competing interests. ORCID Filippo Maselli http://orcid.org/0000-0001-9683-9975 Marco Testa http://orcid.org/0000-0001-8643-7200 Data availability statement All data generated or analysed during this study are included in this published article. Other",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=69;chunk_method=pypdf
red_flags_2_0070,"information of this study is available from the corresponding author on reasonable request. References [1] Oliveira CB, Maher CG, Pinto RZ, et al. Clinical practice guidelines for the management of non-specific low back pain in primary care: an updated overview. Eur Spine J. 2018;27(11):2791–2803. [2] Koes BW, van Tulder M, Lin CC, et al. An updated overview of clinical guidelines for the management of non-specific low back pain in primary care. Eur Spine J. 2010;19(12): 2075–2094. Table 9. Continued. Author Red Flag Sn Sp LR þ LR– Cauda equina syndrome (CES) Premkumar 2018 [ 28] Bladder dysfunction 22.2% 90.4% 2.31 (1.25 –4.27) 0.86 (0.72 –1.03) Bowel dysfunction 13.9% 95% 2.78 (1.23 –6.3) 0.91 (0.8 –1.03) Raison 2014 [ 58] Saddle dysfunction 27% (12 –48%) 87% (81 –92%) 2.11 – Tsiang 2019 [ 68] Bladder dysfunction patient rep 50% 86.5% –– Bowel dysfunction patient rep 50% 86.5% –– Cardiovascular disorders Body 2010 [ 27] Acute ischaemic ECG changes 71% (51.3 –65.0%) 81.3% (79.1 –85.4%) 3.80 (2.69 –4.08) 0.36 (0.43 –0.60) Basal crackles 16.2% (11.8 –22.3%) 90.6% (88.9 –93.6%) 1.72 (1.30 –2.90) 0.92 (0.85 –0.97) Central CP 85.1% 34.1% 1.29 0.44 Hypotension 6.8% (4.4 –12.0%) 97.7%",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=70;chunk_method=pypdf
